0	1	7.036612e+01	1.828459e+02	2.719440e+02	2.506921e+02	-1.106068e+01	1.770320e+00	1.831377e+01	2.349566e+00
0	2	4.301964e+02	1.719823e+02	5.769699e+02	2.213546e+02	-3.536221e+00	1.487498e+00	2.379083e+01	2.735967e+00
0	3	8.057358e+02	1.617212e+02	9.605977e+02	2.517126e+02	5.751944e+00	1.457555e+00	1.509612e+01	-7.881250e-01
0	4	9.210684e+02	1.457125e+02	1.060315e+03	2.028974e+02	1.400410e+01	1.057554e+00	2.670221e+01	3.035667e+00
0	41	1.129142e+03	1.627486e+02	1241	2.233234e+02	1.620414e+01	1.250580e+00	1.909251e+01	-1.501670e-01
1	1	0	1.822916e+02	2.205365e+02	2.567425e+02	-1.165288e+01	1.736447e+00	1.686447e+01	2.319742e+00
1	2	3.987075e+02	1.707681e+02	5.535267e+02	2.227026e+02	-4.227687e+00	1.449374e+00	2.267831e+01	2.704154e+00
1	3	8.301857e+02	1.601489e+02	9.916404e+02	2.519807e+02	6.203001e+00	1.432202e+00	1.479935e+01	-7.450430e-01
1	4	9.148914e+02	1.446232e+02	1.057296e+03	2.034732e+02	1.344719e+01	1.045320e+00	2.595575e+01	3.016849e+00
1	41	1.176673e+03	1.617250e+02	1241	2.236490e+02	1.708956e+01	1.222336e+00	1.857258e+01	-1.478280e-01
2	1	0	1.816444e+02	1.603364e+02	2.580172e+02	-1.224507e+01	1.702574e+00	1.541517e+01	2.289919e+00
2	2	3.637900e+02	1.694395e+02	5.277782e+02	2.242051e+02	-4.919153e+00	1.411250e+00	2.156579e+01	2.672341e+00
2	3	8.555507e+02	1.585160e+02	1.024106e+03	2.522399e+02	6.654058e+00	1.406850e+00	1.450258e+01	-7.019620e-01
2	4	9.083605e+02	1.434724e+02	1.054079e+03	2.040860e+02	1.289027e+01	1.033086e+00	2.520930e+01	2.998030e+00
2	5	1.205313e+03	1.496898e+02	1241	1.941695e+02	2.441780e+01	7.531900e-01	2.667590e+01	2.966636e+00
2	41	1.226839e+03	1.616587e+02	1241	2.210460e+02	1.797498e+01	1.194091e+00	1.805266e+01	-1.454890e-01
3	1	0	1.808787e+02	8.889508e+01	2.586603e+02	-1.283727e+01	1.668701e+00	1.396588e+01	2.260095e+00
3	2	3.248382e+02	1.679794e+02	4.993789e+02	2.258903e+02	-5.610619e+00	1.373125e+00	2.045327e+01	2.640527e+00
3	3	8.818725e+02	1.568198e+02	1.058106e+03	2.524894e+02	7.105115e+00	1.381498e+00	1.420581e+01	-6.588810e-01
3	4	8.973297e+02	1.416148e+02	1.046505e+03	2.041383e+02	1.218243e+01	1.000497e+00	2.444099e+01	2.979212e+00
3	5	1.204525e+03	1.497507e+02	1241	1.952332e+02	2.393878e+01	7.732000e-01	2.608415e+01	2.997456e+00
4	2	2.781069e+02	1.670968e+02	4.654628e+02	2.288227e+02	-6.360452e+00	1.356539e+00	1.929721e+01	2.608641e+00
4	3	9.091962e+02	1.550575e+02	1.093762e+03	2.527290e+02	7.556173e+00	1.356145e+00	1.390904e+01	-6.157990e-01
4	4	8.855831e+02	1.396419e+02	1.038431e+03	2.041936e+02	1.147459e+01	9.679070e-01	2.367269e+01	2.960393e+00
4	5	1.203771e+03	1.498140e+02	1241	1.963462e+02	2.345976e+01	7.932100e-01	2.549240e+01	3.028276e+00
5	2	2.249649e+02	1.658839e+02	4.275182e+02	2.321838e+02	-7.110284e+00	1.339952e+00	1.814114e+01	2.576755e+00
5	3	9.375699e+02	1.532259e+02	1.131210e+03	2.529580e+02	8.007230e+00	1.330793e+00	1.361227e+01	-5.727180e-01
5	4	8.687691e+02	1.406840e+02	1.024428e+03	2.070713e+02	1.069000e+01	1.028066e+00	2.307003e+01	2.945909e+00
5	5	1.196044e+03	1.516431e+02	1241	1.995169e+02	2.278358e+01	8.792490e-01	2.505670e+01	2.991167e+00
6	2	1.614239e+02	1.670672e+02	3.835070e+02	2.390046e+02	-7.874370e+00	1.378231e+00	1.692631e+01	2.536307e+00
6	3	9.670458e+02	1.513220e+02	1.170600e+03	2.531761e+02	8.458287e+00	1.305440e+00	1.331550e+01	-5.296370e-01
6	4	8.510354e+02	1.417559e+02	1.009687e+03	2.101198e+02	9.905416e+00	1.088226e+00	2.246736e+01	2.931424e+00
6	5	1.188098e+03	1.537699e+02	1241	2.027042e+02	2.210741e+01	9.652870e-01	2.462100e+01	2.954057e+00
7	2	8.703643e+01	1.684716e+02	3.333001e+02	2.470758e+02	-8.638455e+00	1.416511e+00	1.571148e+01	2.495859e+00
7	3	9.948164e+02	1.519124e+02	1.203739e+03	2.549048e+02	8.909185e+00	1.318081e+00	1.315977e+01	-5.067110e-01
7	4	8.323027e+02	1.428938e+02	9.941499e+02	2.133546e+02	9.120830e+00	1.148385e+00	2.186470e+01	2.916940e+00
7	5	1.175080e+03	1.553405e+02	1241	2.051630e+02	2.134742e+01	1.028209e+00	2.426025e+01	2.933721e+00
8	2	0	1.682110e+02	2.741488e+02	2.553354e+02	-9.392792e+00	1.422485e+00	1.440067e+01	2.431695e+00
8	3	1.023116e+03	1.525178e+02	1.237843e+03	2.566664e+02	9.360082e+00	1.330721e+00	1.300404e+01	-4.837850e-01
8	4	8.072638e+02	1.446967e+02	9.726841e+02	2.175266e+02	8.169706e+00	1.226441e+00	2.122379e+01	2.902455e+00
8	5	1.161658e+03	1.569698e+02	1241	2.077070e+02	2.058744e+01	1.091130e+00	2.389951e+01	2.913385e+00
9	2	0	1.682599e+02	2.046317e+02	2.584669e+02	-1.014713e+01	1.428460e+00	1.308987e+01	2.367532e+00
9	3	1.051959e+03	1.531385e+02	1241	2.584618e+02	9.810980e+00	1.343362e+00	1.284830e+01	-4.608590e-01
9	4	7.783550e+02	1.439814e+02	9.472435e+02	2.191573e+02	7.163856e+00	1.232016e+00	2.062836e+01	2.888807e+00
9	5	1.137779e+03	1.563449e+02	1241	2.078466e+02	1.953854e+01	1.080150e+00	2.361753e+01	2.881084e+00
10	2	0	1.685305e+02	1.218676e+02	2.609440e+02	-1.090146e+01	1.434435e+00	1.177906e+01	2.303369e+00
10	3	1.070940e+03	1.547393e+02	1241	2.605856e+02	1.011943e+01	1.369446e+00	1.277539e+01	-4.471750e-01
10	4	7.455932e+02	1.442271e+02	9.178795e+02	2.220185e+02	6.095775e+00	1.265147e+00	2.002581e+01	2.864432e+00
10	5	1.113263e+03	1.557923e+02	1241	2.079882e+02	1.848964e+01	1.069170e+00	2.333555e+01	2.848784e+00
11	3	1.090079e+03	1.563564e+02	1241	2.627281e+02	1.042788e+01	1.395530e+00	1.270248e+01	-4.334910e-01
11	4	7.106791e+02	1.444918e+02	8.867987e+02	2.250836e+02	5.027694e+00	1.298278e+00	1.942326e+01	2.840058e+00
11	5	1.088080e+03	1.551623e+02	1.226151e+03	2.081318e+02	1.744075e+01	1.058190e+00	2.305357e+01	2.816483e+00
12	3	1.109376e+03	1.579899e+02	1241	2.648896e+02	1.073633e+01	1.421615e+00	1.262957e+01	-4.198060e-01
12	4	6.674488e+02	1.480362e+02	8.483403e+02	2.318829e+02	3.799703e+00	1.411581e+00	1.876991e+01	2.815683e+00
12	5	1.055190e+03	1.614886e+02	1.192292e+03	2.156359e+02	1.610968e+01	1.259240e+00	2.267359e+01	2.784182e+00
13	3	1.121734e+03	1.638094e+02	1241	2.696443e+02	1.102082e+01	1.510848e+00	1.277550e+01	-4.451560e-01
13	4	6.208956e+02	1.518792e+02	8.072884e+02	2.392502e+02	2.571713e+00	1.524884e+00	1.811656e+01	2.791308e+00
13	5	1.020565e+03	1.671248e+02	1.155767e+03	2.221664e+02	1.487312e+01	1.436441e+00	2.248579e+01	2.751882e+00
14	3	1.133982e+03	1.696546e+02	1241	2.732533e+02	1.130531e+01	1.600080e+00	1.292143e+01	-4.705050e-01
14	4	5.700181e+02	1.527931e+02	7.647174e+02	2.451953e+02	1.340662e+00	1.572239e+00	1.727282e+01	2.756807e+00
14	5	9.826651e+02	1.704766e+02	1.120213e+03	2.266413e+02	1.352403e+01	1.542306e+00	2.215360e+01	2.754743e+00
15	3	1.137743e+03	1.717383e+02	1241	2.730501e+02	1.151104e+01	1.633023e+00	1.317703e+01	-5.012570e-01
15	4	5.135042e+02	1.538209e+02	7.181005e+02	2.518567e+02	1.096120e-01	1.619594e+00	1.642909e+01	2.722306e+00
15	5	9.427577e+02	1.726967e+02	1.079480e+03	2.301267e+02	1.208926e+01	1.609778e+00	2.178709e+01	2.715832e+00
16	3	1.141491e+03	1.737305e+02	1241	2.728641e+02	1.171678e+01	1.665966e+00	1.343264e+01	-5.320090e-01
16	4	4.503411e+02	1.549843e+02	6.668509e+02	2.593705e+02	-1.121439e+00	1.666949e+00	1.558535e+01	2.687805e+00
16	5	9.012713e+02	1.749761e+02	1.037572e+03	2.337543e+02	1.065449e+01	1.677250e+00	2.142058e+01	2.676922e+00
16	6	1.107361e+03	1.787616e+02	1.221839e+03	2.229880e+02	2.012155e+01	1.706688e+00	2.619084e+01	2.680230e+00
17	3	1.140483e+03	1.748031e+02	1241	2.732435e+02	1.176697e+01	1.689413e+00	1.359688e+01	-5.627610e-01
17	4	3.792592e+02	1.563113e+02	6.102612e+02	2.679102e+02	-2.352489e+00	1.714304e+00	1.474161e+01	2.653305e+00
17	5	8.590336e+02	1.756433e+02	9.958716e+02	2.364161e+02	9.158610e+00	1.694155e+00	2.083204e+01	2.626914e+00
17	6	1.067316e+03	1.796541e+02	1.178483e+03	2.241838e+02	1.855584e+01	1.738406e+00	2.610901e+01	2.637839e+00
18	3	1.132728e+03	1.748117e+02	1241	2.712448e+02	1.186357e+01	1.693145e+00	1.400170e+01	-5.936180e-01
18	4	2.995644e+02	1.533780e+02	5.523264e+02	2.755105e+02	-3.469358e+00	1.692972e+00	1.367754e+01	2.615133e+00
18	5	8.140289e+02	1.763435e+02	9.520468e+02	2.392523e+02	7.662733e+00	1.711060e+00	2.024348e+01	2.576907e+00
18	6	1.026820e+03	1.805468e+02	1.135072e+03	2.253875e+02	1.699013e+01	1.770124e+00	2.602718e+01	2.595449e+00
19	3	1.125437e+03	1.748192e+02	1241	2.690394e+02	1.196017e+01	1.696877e+00	1.440651e+01	-6.244750e-01
19	4	2.058304e+02	1.520383e+02	4.861999e+02	2.868001e+02	-4.575484e+00	1.704303e+00	1.261917e+01	2.576962e+00
19	5	7.705874e+02	1.770353e+02	9.103579e+02	2.418584e+02	6.319232e+00	1.727420e+00	1.975143e+01	2.535151e+00
19	6	9.888882e+02	1.804888e+02	1.094132e+03	2.253754e+02	1.558144e+01	1.767944e+00	2.604133e+01	2.553058e+00
19	7	1.118564e+03	1.811054e+02	1.209349e+03	2.157798e+02	2.448102e+01	1.789778e+00	3.188390e+01	2.591326e+00
20	3	1.118576e+03	1.748257e+02	1241	2.664305e+02	1.205678e+01	1.700608e+00	1.481132e+01	-6.553310e-01
20	4	9.001860e+01	1.503970e+02	4.092621e+02	3.006590e+02	-5.681611e+00	1.715635e+00	1.156080e+01	2.538791e+00
20	5	7.247986e+02	1.775608e+02	8.694756e+02	2.454582e+02	4.941285e+00	1.736656e+00	1.898156e+01	2.498559e+00
20	6	9.523635e+02	1.798038e+02	1.056512e+03	2.254390e+02	1.403182e+01	1.738549e+00	2.564408e+01	2.510668e+00
20	7	1.080223e+03	1.796093e+02	1.166209e+03	2.138758e+02	2.289664e+01	1.725066e+00	3.217983e+01	2.538936e+00
21	3	1.112112e+03	1.748313e+02	1241	2.639565e+02	1.215338e+01	1.704340e+00	1.521614e+01	-6.861880e-01
21	4	0	1.493267e+02	3.295398e+02	3.170158e+02	-6.552848e+00	1.736841e+00	1.031983e+01	2.482530e+00
21	5	6.747223e+02	1.781261e+02	8.254828e+02	2.494040e+02	3.563338e+00	1.745891e+00	1.821168e+01	2.461967e+00
21	6	9.144822e+02	1.791037e+02	1.017919e+03	2.254977e+02	1.248221e+01	1.709153e+00	2.524683e+01	2.468277e+00
21	7	1.042425e+03	1.781522e+02	1.124042e+03	2.119932e+02	2.131227e+01	1.660354e+00	3.247576e+01	2.486547e+00
22	3	1.096874e+03	1.742855e+02	1.233962e+03	2.605896e+02	1.209423e+01	1.696027e+00	1.568433e+01	-7.210970e-01
22	4	0	1.499064e+02	2.312364e+02	3.247122e+02	-7.424085e+00	1.758048e+00	9.078866e+00	2.426269e+00
22	5	6.232442e+02	1.792350e+02	7.827434e+02	2.551449e+02	2.264152e+00	1.766219e+00	1.727475e+01	2.425375e+00
22	6	8.770524e+02	1.803728e+02	9.798106e+02	2.276352e+02	1.102133e+01	1.751078e+00	2.491899e+01	2.425887e+00
22	7	1.006505e+03	1.805042e+02	1.084608e+03	2.145057e+02	1.966606e+01	1.768912e+00	3.255088e+01	2.434157e+00
22	8	1.078583e+03	1.795218e+02	1.139874e+03	2.099619e+02	2.555100e+01	1.814678e+00	3.692561e+01	2.443415e+00
23	3	1.077909e+03	1.781970e+02	1.204521e+03	2.618806e+02	1.198830e+01	1.787963e+00	1.625131e+01	-7.623280e-01
23	4	0	1.510944e+02	1.071621e+02	3.308397e+02	-8.295321e+00	1.779254e+00	7.837900e+00	2.370008e+00
23	5	5.652149e+02	1.804568e+02	7.355869e+02	2.616459e+02	9.649670e-01	1.786546e+00	1.633783e+01	2.388784e+00
23	6	8.384045e+02	1.816667e+02	9.409028e+02	2.298355e+02	9.560455e+00	1.793003e+00	2.459116e+01	2.383496e+00
23	7	9.706018e+02	1.828306e+02	1.045524e+03	2.170084e+02	1.801985e+01	1.877470e+00	3.262599e+01	2.381767e+00
23	8	1.039383e+03	1.821953e+02	1.096977e+03	2.124935e+02	2.370942e+01	1.958865e+00	3.732933e+01	2.384201e+00
23	41	1.222822e+03	1.833624e+02	1241	2.222835e+02	2.660966e+01	1.952688e+00	2.977112e+01	-7.599800e-01
24	3	1.060208e+03	1.818224e+02	1.177149e+03	2.630609e+02	1.188237e+01	1.879898e+00	1.681829e+01	-8.035590e-01
24	5	5.017017e+02	1.799327e+02	6.867455e+02	2.682871e+02	-2.623430e-01	1.762242e+00	1.518339e+01	2.335796e+00
24	6	7.990690e+02	1.845943e+02	9.016811e+02	2.346695e+02	8.013823e+00	1.886047e+00	2.394491e+01	2.327151e+00
24	7	9.336375e+02	1.846130e+02	1.007044e+03	2.191353e+02	1.625936e+01	1.958599e+00	3.250992e+01	2.338927e+00
24	8	1.000901e+03	1.847985e+02	1.055137e+03	2.149683e+02	2.186783e+01	2.103052e+00	3.773304e+01	2.324986e+00
24	9	1.030674e+03	1.849269e+02	1.075964e+03	2.124295e+02	2.673265e+01	2.286628e+00	4.348877e+01	2.332355e+00
24	41	1.183995e+03	1.868534e+02	1241	2.253077e+02	2.609586e+01	2.135461e+00	3.122088e+01	-8.042260e-01
25	3	1.037032e+03	1.835125e+02	1.147620e+03	2.619207e+02	1.167563e+01	1.930042e+00	1.742699e+01	-8.305180e-01
25	5	4.262939e+02	1.793378e+02	6.308089e+02	2.762077e+02	-1.489652e+00	1.737938e+00	1.402896e+01	2.282808e+00
25	6	7.579976e+02	1.841989e+02	8.613839e+02	2.358649e+02	6.487212e+00	1.861871e+00	2.327982e+01	2.270806e+00
25	7	8.962532e+02	1.863991e+02	9.684460e+02	2.212786e+02	1.449887e+01	2.039728e+00	3.239384e+01	2.296086e+00
25	8	9.631204e+02	1.873347e+02	1.014312e+03	2.173865e+02	2.002625e+01	2.247239e+00	3.813676e+01	2.265772e+00
25	9	9.929899e+02	1.859098e+02	1.035980e+03	2.132139e+02	2.463968e+01	2.355419e+00	4.392865e+01	2.281155e+00
