0	11	0	1.824360e+02	1.114630e+02	2.365473e+02	-1.668987e+01	1.760845e+00	2.138896e+01	1.599856e+00
0	12	9.373459e+01	1.708436e+02	2.185524e+02	2.251961e+02	-1.616512e+01	1.740956e+00	2.591890e+01	1.628654e+00
0	13	2.026608e+02	1.793722e+02	2.850778e+02	2.168882e+02	-1.563995e+01	1.791382e+00	3.094143e+01	1.652330e+00
0	14	3.067144e+02	1.657009e+02	3.616891e+02	2.073230e+02	-1.430192e+01	1.732755e+00	3.746014e+01	1.670268e+00
1	11	0	1.838582e+02	7.818224e+01	2.399526e+02	-1.680056e+01	1.786670e+00	2.012038e+01	1.584802e+00
1	12	6.216689e+01	1.711027e+02	1.976692e+02	2.285344e+02	-1.624367e+01	1.752619e+00	2.464278e+01	1.626202e+00
1	13	1.827133e+02	1.804784e+02	2.704667e+02	2.196490e+02	-1.575296e+01	1.827170e+00	2.976978e+01	1.653637e+00
1	14	2.927775e+02	1.668177e+02	3.503827e+02	2.099339e+02	-1.445376e+01	1.799079e+00	3.620432e+01	1.665998e+00
2	11	0	1.854550e+02	4.080075e+01	2.410710e+02	-1.691125e+01	1.812496e+00	1.885181e+01	1.569748e+00
2	12	2.680845e+01	1.713930e+02	1.746966e+02	2.322739e+02	-1.632222e+01	1.764282e+00	2.336666e+01	1.623751e+00
2	13	1.610285e+02	1.816227e+02	2.547261e+02	2.226505e+02	-1.586598e+01	1.862957e+00	2.859814e+01	1.654944e+00
2	14	2.777991e+02	1.680180e+02	3.382944e+02	2.127401e+02	-1.460560e+01	1.865404e+00	3.494850e+01	1.661727e+00
3	12	0	1.717205e+02	1.493045e+02	2.364017e+02	-1.640077e+01	1.775945e+00	2.209053e+01	1.621299e+00
3	13	1.373689e+02	1.828590e+02	2.377196e+02	2.259255e+02	-1.597900e+01	1.898745e+00	2.742650e+01	1.656251e+00
3	14	2.621002e+02	1.674322e+02	3.258215e+02	2.139350e+02	-1.472266e+01	1.847839e+00	3.366253e+01	1.657899e+00
4	12	0	1.720926e+02	1.210895e+02	2.408889e+02	-1.647931e+01	1.787608e+00	2.081441e+01	1.618847e+00
4	13	1.100869e+02	1.825418e+02	2.183465e+02	2.278458e+02	-1.605869e+01	1.868527e+00	2.613404e+01	1.654099e+00
4	14	2.451006e+02	1.667978e+02	3.123978e+02	2.152290e+02	-1.483973e+01	1.830274e+00	3.237655e+01	1.654071e+00
5	12	0	1.730328e+02	8.955321e+01	2.418445e+02	-1.655786e+01	1.799272e+00	1.953829e+01	1.616395e+00
5	13	7.975014e+01	1.821938e+02	1.970924e+02	2.299813e+02	-1.613838e+01	1.838309e+00	2.484157e+01	1.651948e+00
5	14	2.266317e+02	1.661087e+02	2.979103e+02	2.166349e+02	-1.495679e+01	1.812709e+00	3.109057e+01	1.650243e+00
6	12	0	1.730727e+02	5.170883e+01	2.416852e+02	-1.666454e+01	1.786574e+00	1.821568e+01	1.612064e+00
6	13	4.581494e+01	1.818104e+02	1.736693e+02	2.323703e+02	-1.621807e+01	1.808091e+00	2.354911e+01	1.649796e+00
6	14	2.064944e+02	1.653573e+02	2.822274e+02	2.181679e+02	-1.507385e+01	1.795144e+00	2.980460e+01	1.646415e+00
7	13	7.600721e+00	1.813857e+02	1.477276e+02	2.350608e+02	-1.629777e+01	1.777873e+00	2.225664e+01	1.647645e+00
7	14	1.846512e+02	1.650525e+02	2.653792e+02	2.203636e+02	-1.518292e+01	1.797053e+00	2.851783e+01	1.642587e+00
8	13	0	1.809128e+02	1.188378e+02	2.379389e+02	-1.637746e+01	1.747656e+00	2.096417e+01	1.645493e+00
8	14	1.606372e+02	1.647174e+02	2.470147e+02	2.227776e+02	-1.529199e+01	1.798961e+00	2.723105e+01	1.638759e+00
