0	1	2.967450e+02	1.617521e+02	4.552260e+02	2.923728e+02	-4.552284e+00	1.858523e+00	1.341049e+01	-2.115488e+00
0	2	7.376195e+02	1.615320e+02	9.311122e+02	374	1.640400e+00	1.675660e+00	5.776261e+00	-1.675458e+00
0	3	1.106137e+03	1.665768e+02	1.204471e+03	3.238761e+02	6.301919e+00	1.652419e+00	8.455685e+00	-1.900245e+00
1	1	2.948988e+02	1.560243e+02	4.521997e+02	2.846213e+02	-4.650955e+00	1.766774e+00	1.358108e+01	-2.121565e+00
1	2	7.450171e+02	1.563932e+02	9.388397e+02	374	1.700640e+00	1.640419e+00	5.778596e+00	-1.664456e+00
1	3	1.138342e+03	1.608724e+02	1.223338e+03	3.241468e+02	6.352093e+00	1.593046e+00	8.156156e+00	-1.886840e+00
2	1	2.930936e+02	1.504701e+02	4.492592e+02	2.771043e+02	-4.749625e+00	1.675025e+00	1.375168e+01	-2.127642e+00
2	2	7.524061e+02	1.512485e+02	9.465625e+02	374	1.760880e+00	1.605178e+00	5.780931e+00	-1.653453e+00
2	3	1.151358e+03	1.546336e+02	1.223691e+03	3.243758e+02	6.409693e+00	1.533561e+00	7.859055e+00	-1.873436e+00
3	1	2.913280e+02	1.450822e+02	4.464008e+02	2.698115e+02	-4.848295e+00	1.583277e+00	1.392226e+01	-2.133719e+00
3	2	7.597866e+02	1.460983e+02	9.542802e+02	374	1.821119e+00	1.569936e+00	5.783265e+00	-1.642450e+00
3	3	1.154837e+03	1.483609e+02	1241	3.216271e+02	6.463579e+00	1.474131e+00	7.560739e+00	-1.860031e+00
4	1	2.902876e+02	1.466420e+02	4.443872e+02	2.694735e+02	-4.934786e+00	1.601945e+00	1.409865e+01	-2.139796e+00
4	2	7.671590e+02	1.409429e+02	9.619924e+02	374	1.881359e+00	1.534695e+00	5.785600e+00	-1.631447e+00
4	3	1.180675e+03	1.510253e+02	1241	3.250152e+02	6.516488e+00	1.497786e+00	7.267796e+00	-1.846627e+00
5	1	2.892713e+02	1.481553e+02	4.424289e+02	2.691451e+02	-5.021277e+00	1.620613e+00	1.427503e+01	-2.145873e+00
5	2	7.661220e+02	1.440550e+02	9.642679e+02	374	1.895126e+00	1.554621e+00	5.811552e+00	-1.654852e+00
5	3	1.208535e+03	1.537311e+02	1241	3.282877e+02	6.569396e+00	1.521441e+00	6.974853e+00	-1.833223e+00
5	4	3.712556e+02	1.564837e+02	4.561292e+02	1.989467e+02	-1.085081e+01	1.378517e+00	4.028990e+01	1.869776e+00
6	1	2.880441e+02	1.471115e+02	4.393266e+02	2.664438e+02	-5.118224e+00	1.597464e+00	1.443982e+01	-2.147267e+00
6	2	7.651291e+02	1.471246e+02	9.664381e+02	374	1.908893e+00	1.574546e+00	5.837503e+00	-1.678257e+00
6	4	3.793916e+02	1.591467e+02	4.645200e+02	2.017627e+02	-1.034298e+01	1.519619e+00	4.010880e+01	1.882065e+00
