scene_ID,frame_ID,object_ID,category,x,y,z,roll,pitch,yaw
0,1,ego,CAR,0.36052,0.013756,-0.00406275,0.00017600614098789436,0.004448144229116657,0.01475108359464894
0,2,ego,CAR,0.73024,0.0296479,-0.00300702,0.00040665833729214285,0.01516479646739377,0.02757738822604061
0,3,ego,CAR,1.0923,0.0579876,-0.00525977,-0.003767222018311145,0.023416908559389604,0.04073516790379372
0,4,ego,CAR,1.4354,0.0854302,0.000704061,-0.004642514205093207,0.02479882841047676,0.054100465314602886
0,5,ego,CAR,1.77493,0.115648,-0.00816028,-0.005659127838828937,0.022128124653446157,0.06736268468783724
0,6,ego,CAR,2.11325,0.149613,-0.022748,-0.003222357660880526,0.020665148445220716,0.0801036665402215
0,7,ego,CAR,2.44421,0.190859,-0.0300798,-0.0037986811811396848,0.017496691466511116,0.0926438416002302
0,8,ego,CAR,2.77694,0.235678,-0.0410846,-0.0055751490785782565,0.014059109026413275,0.1050510711707986
0,9,ego,CAR,3.10823,0.291385,-0.0498367,-0.009439072973151497,0.01193617185752327,0.11721310056227363
0,10,ego,CAR,3.43965,0.342444,-0.0668132,-0.008050361728660249,0.00648680308737859,0.12911749226167846
0,11,ego,CAR,3.77637,0.386817,-0.0788278,-0.005531171504516763,0.005829506541952689,0.1419487559585635
0,12,ego,CAR,4.10424,0.443396,-0.0819005,-0.0029865759442833095,0.010750367090810009,0.15349689794939536
0,13,ego,CAR,4.42522,0.511369,-0.0808,-0.002804080213902438,0.014266592283996182,0.16489278231405358
0,14,ego,CAR,4.74243,0.579551,-0.0851691,-0.0013408960356597888,0.013445914868026598,0.17719106495160553
0,15,ego,CAR,5.05462,0.652784,-0.0913322,-0.0018657186394923642,0.012386148044772671,0.18904679292753368
0,16,ego,CAR,5.37371,0.737488,-0.0968416,-0.00478292602597552,0.015611926086999794,0.1999265069226137
0,17,ego,CAR,5.68461,0.818878,-0.103638,-0.0068690972519096505,0.010262038546034802,0.21114910955566213
0,18,ego,CAR,5.99551,0.90119,-0.104089,-0.005638220336419586,0.0024188674999381377,0.2227842653122334
0,19,ego,CAR,6.2997,0.983797,-0.102259,-0.0013665764535790714,-0.004205793435108518,0.23468385083688048
