scene_ID,frame_ID,object_ID,category,x,y,z,roll,pitch,yaw
0,2,1,CAR,0.586636,-0.140601,-0.108091,0.007503081491980534,-0.0045715768932170775,0.031429545519412905
0,2,2,BICYCLE,0.403948,0.0636586,0.0319453,0.00520893349611562,0.004642836017591634,0.0025463643525434065
0,3,1,CAR,0.586617,-0.140617,-0.108094,0.007475619985561455,-0.004510827443235943,0.03132483615072523
0,3,2,BICYCLE,0.403951,0.063664,0.0319439,0.005212936180415628,0.004649640516579012,0.002584497528454577
0,4,1,CAR,0.586575,-0.140653,-0.108102,0.007412447815046352,-0.0043671106737219745,0.031087125230003565
0,4,2,BICYCLE,0.403961,0.0636752,0.03194,0.005223032474042988,0.0046705535421538436,0.002668719884400872
0,5,1,CAR,0.586461,-0.140729,-0.10811,0.007321130992280267,-0.00416560442819236,0.030706737257414574
0,5,2,BICYCLE,0.403982,0.063693,0.0319346,0.00523854138623614,0.004695271497261011,0.0028127396586823394
0,6,1,CAR,0.586277,-0.140841,-0.108111,0.007231099531153529,-0.003981440355864674,0.030222013749292564
0,6,2,BICYCLE,0.404019,0.0637217,0.0319284,0.005261311950780723,0.004717328662581455,0.003057969360098056
0,7,1,CAR,0.586035,-0.140981,-0.10811,0.00713576662833626,-0.0037989533143409915,0.029680079212096366
0,7,2,BICYCLE,0.404082,0.0637645,0.0319203,0.0052945340506869165,0.004740637813597459,0.003440854408165883
0,8,1,CAR,0.585739,-0.141147,-0.108105,0.007035406649720688,-0.0036103190349789926,0.029124962844148783
0,8,2,BICYCLE,0.404179,0.0638225,0.0319086,0.005340776642603462,0.00477423131131216,0.0039852975528260615
0,9,1,CAR,0.585403,-0.141328,-0.108097,0.006940925244331986,-0.0034324694563641067,0.02860390965587989
0,9,2,BICYCLE,0.404316,0.0638971,0.0318987,0.005393833427243866,0.004771222778326312,0.004712426089286126
0,10,1,CAR,0.585045,-0.141516,-0.108086,0.006859167859733617,-0.0032664125168606617,0.028170926652020256
0,10,2,BICYCLE,0.404493,0.0639808,0.031897,0.005442919321098749,0.00467876322809424,0.005557728180360044
0,11,1,CAR,0.58468,-0.141704,-0.108074,0.006791658351012586,-0.0031143147896193213,0.027819475770827218
0,11,2,BICYCLE,0.404712,0.0640649,0.0319005,0.005485932752051781,0.004517327447449482,0.006445984122668946
0,12,1,CAR,0.584326,-0.141889,-0.108062,0.0067209372978958015,-0.002948891710555568,0.027498355190346047
0,12,2,BICYCLE,0.404971,0.0641469,0.031897,0.005530925741595638,0.004402805677590216,0.007346246610744345
0,13,1,CAR,0.583968,-0.142082,-0.10805,0.006639475256858152,-0.002772646875908613,0.02710040255100843
0,13,2,BICYCLE,0.405256,0.0642228,0.0318898,0.0055722237885231785,0.004311832723708164,0.008203183726934071
0,14,1,CAR,0.583649,-0.142259,-0.108041,0.006551088240745351,-0.0025864681547735913,0.026700623135776702
0,14,2,BICYCLE,0.405543,0.0642887,0.0318729,0.005611166857656169,0.004319138130487232,0.008959285617178736
0,15,1,CAR,0.583366,-0.142421,-0.108033,0.006460202419562577,-0.0024014869035573483,0.026276463283215534
0,15,2,BICYCLE,0.40581,0.0643534,0.0318525,0.005649449811464535,0.004377095743167914,0.009694494362594952
0,16,1,CAR,0.583147,-0.142555,-0.10803,0.006359111681408791,-0.0022010043601765616,0.025831661435594455
0,16,2,BICYCLE,0.406043,0.0644161,0.0318405,0.005685274419010344,0.004362025283566773,0.010400674461267911
0,17,1,CAR,0.582985,-0.142662,-0.10803,0.006256329644565906,-0.002005953054741827,0.02535709750241999
0,17,2,BICYCLE,0.40622,0.0644734,0.0318364,0.005718889889640533,0.004291014303898777,0.011046520618462452
