0	1	2.547055e+02	1.753920e+02	3.065419e+02	2.033384e+02	-2.119046e+01	1.900249e+00	4.649597e+01	-1.538772e+00
0	2	3.234638e+02	1.759361e+02	3.577525e+02	1.957999e+02	-2.147455e+01	1.786094e+00	5.757449e+01	-1.599444e+00
0	32	5.733803e+02	1.734011e+02	6.098531e+02	2.097410e+02	-9.142100e-01	1.679356e+00	3.480180e+01	-1.594783e+00
1	1	2.410526e+02	1.742180e+02	2.955903e+02	2.033028e+02	-2.115375e+01	1.824261e+00	4.474898e+01	-1.545161e+00
1	2	3.153161e+02	1.754083e+02	3.511819e+02	1.959080e+02	-2.139641e+01	1.739081e+00	5.584172e+01	-1.598218e+00
1	32	5.734187e+02	1.730938e+02	6.100893e+02	2.096303e+02	-9.025160e-01	1.665410e+00	3.462603e+01	-1.594265e+00
2	1	2.262413e+02	1.729448e+02	2.837854e+02	2.032641e+02	-2.111705e+01	1.748272e+00	4.300198e+01	-1.551549e+00
2	2	3.066294e+02	1.748455e+02	3.442037e+02	1.960232e+02	-2.131826e+01	1.692068e+00	5.410895e+01	-1.596992e+00
2	32	5.734576e+02	1.727832e+02	6.103281e+02	2.095184e+02	-8.908230e-01	1.651464e+00	3.445026e+01	-1.593746e+00
3	1	2.101178e+02	1.715593e+02	2.710236e+02	2.032220e+02	-2.108034e+01	1.672283e+00	4.125499e+01	-1.557937e+00
3	2	2.964238e+02	1.767657e+02	3.368655e+02	1.987163e+02	-2.122245e+01	1.821132e+00	5.225968e+01	-1.573687e+00
3	32	5.734968e+02	1.724691e+02	6.105696e+02	2.094053e+02	-8.791290e-01	1.637519e+00	3.427450e+01	-1.593227e+00
4	1	1.924992e+02	1.700459e+02	2.571836e+02	2.031759e+02	-2.104363e+01	1.596295e+00	3.950799e+01	-1.564326e+00
4	2	2.854241e+02	1.722928e+02	3.289517e+02	1.950711e+02	-2.113129e+01	1.509110e+00	5.041503e+01	-1.550381e+00
4	32	5.735365e+02	1.721516e+02	6.108137e+02	2.092909e+02	-8.674350e-01	1.623573e+00	3.409873e+01	-1.592708e+00
5	1	1.731676e+02	1.683862e+02	2.421229e+02	2.031252e+02	-2.100693e+01	1.520306e+00	3.776100e+01	-1.570714e+00
5	2	2.739348e+02	1.713225e+02	3.198719e+02	1.949557e+02	-2.108423e+01	1.447381e+00	4.865422e+01	-1.547885e+00
5	32	5.735766e+02	1.718306e+02	6.110605e+02	2.091753e+02	-8.557420e-01	1.609627e+00	3.392297e+01	-1.592189e+00
6	1	1.514790e+02	1.682844e+02	2.253438e+02	2.048064e+02	-2.098289e+01	1.526373e+00	3.600546e+01	-1.577102e+00
6	2	2.615629e+02	1.724191e+02	3.101462e+02	1.969736e+02	-2.103574e+01	1.519697e+00	4.689202e+01	-1.545390e+00
6	32	5.735995e+02	1.720047e+02	6.112927e+02	2.095583e+02	-8.448090e-01	1.617483e+00	3.374696e+01	-1.591670e+00
7	1	1.274414e+02	1.681716e+02	2.069331e+02	2.066698e+02	-2.095886e+01	1.532440e+00	3.424992e+01	-1.583490e+00
7	2	2.483981e+02	1.731753e+02	2.998558e+02	1.987116e+02	-2.098681e+01	1.566202e+00	4.515417e+01	-1.542894e+00
7	32	5.736227e+02	1.721809e+02	6.115275e+02	2.099456e+02	-8.338760e-01	1.625338e+00	3.357095e+01	-1.591151e+00
8	1	1.006513e+02	1.680460e+02	1.866408e+02	2.087468e+02	-2.093482e+01	1.538506e+00	3.249438e+01	-1.589879e+00
8	2	2.341372e+02	1.739492e+02	2.887720e+02	2.005488e+02	-2.093791e+01	1.610080e+00	4.341634e+01	-1.540398e+00
8	32	5.739057e+02	1.733537e+02	6.120247e+02	2.113338e+02	-8.117250e-01	1.676178e+00	3.339470e+01	-1.590633e+00
9	1	7.045663e+01	1.683078e+02	1.646004e+02	2.115180e+02	-2.088498e+01	1.560895e+00	3.071038e+01	-1.587501e+00
9	2	2.186412e+02	1.754742e+02	2.768032e+02	2.032290e+02	-2.088860e+01	1.691778e+00	4.167812e+01	-1.537902e+00
9	32	5.741919e+02	1.745399e+02	6.125276e+02	2.127378e+02	-7.895730e-01	1.727017e+00	3.321846e+01	-1.590114e+00
10	1	3.630043e+01	1.686039e+02	1.399965e+02	2.146530e+02	-2.083514e+01	1.583284e+00	2.892638e+01	-1.585123e+00
10	2	2.015452e+02	1.758338e+02	2.632245e+02	2.048890e+02	-2.083799e+01	1.704433e+00	3.989464e+01	-1.546425e+00
10	3	3.722722e+02	1.773598e+02	4.011944e+02	1.928961e+02	-2.186689e+01	1.929106e+00	7.072464e+01	1.597526e+00
10	32	5.744815e+02	1.757396e+02	6.130362e+02	2.141578e+02	-7.674210e-01	1.777856e+00	3.304222e+01	-1.589595e+00
11	1	0	1.689417e+02	1.123542e+02	2.182000e+02	-2.078531e+01	1.605673e+00	2.714238e+01	-1.582746e+00
11	2	1.827694e+02	1.762287e+02	2.484330e+02	2.067122e+02	-2.078738e+01	1.717087e+00	3.811117e+01	-1.554947e+00
11	3	3.668651e+02	1.775838e+02	3.967090e+02	1.935294e+02	-2.178996e+01	1.938964e+00	6.894796e+01	1.596085e+00
11	32	5.747470e+02	1.757879e+02	6.135228e+02	2.144264e+02	-7.464520e-01	1.779196e+00	3.286646e+01	-1.589076e+00
12	1	0	1.693306e+02	8.107367e+01	2.218217e+02	-2.073547e+01	1.628062e+00	2.535839e+01	-1.580368e+00
12	2	1.620535e+02	1.766641e+02	2.322588e+02	2.087241e+02	-2.073676e+01	1.729742e+00	3.632769e+01	-1.563469e+00
12	3	3.611861e+02	1.771885e+02	3.920084e+02	1.935640e+02	-2.171359e+01	1.891410e+00	6.717840e+01	1.594645e+00
12	32	5.750156e+02	1.758368e+02	6.140150e+02	2.146981e+02	-7.254840e-01	1.780536e+00	3.269071e+01	-1.588557e+00
13	1	0	1.705291e+02	4.538604e+01	2.233199e+02	-2.068563e+01	1.650451e+00	2.357439e+01	-1.577991e+00
13	2	1.390800e+02	1.771468e+02	2.144988e+02	2.109556e+02	-2.068615e+01	1.742396e+00	3.454422e+01	-1.571992e+00
